site,name,room,type,floor,analyte,conc.,category,site typ,OSHA 8hr,season,year,city,zip
099,Radiant,Exam 1,lobby,01,ethene,0.634,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,propane,39.726,straight chain,healthcare,997959.1837,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,propene,0.207,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,i-butane,164.547,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,n-butane,5.332,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,ethyne,0.392,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,t-2-butene,0.029,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,1-butene,0.044,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,c-2-butene,0.036,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,cyclopentane,0.101,aromatic,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,i-pentane,2.101,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,n-pentane,1.076,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,t-2-pentene,0.028,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,1-pentene,0.027,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,cis-2-pentene,0.029,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,n-hexane,0.209,straight chain,healthcare,510675.3307,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,isoprene,0.28,other,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,"2,4 dimethylpentane",0.037,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,n-heptane,0.07,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,benzene,0.124,btex,healthcare,998.5341186,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,cyclohexane,0.074,aromatic,healthcare,305043.9639,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,"2,3-dimethylpentane",0.082,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,2-methylhexane,0.071,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,3-methylhexane,0.067,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,"2,2,4-trimethylpentane",0.101,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,methylcyclohexane,0.058,aromatic,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,"2,3,4-trimethylpentane",0.084,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,toluene,0.917,btex,healthcare,200079.2273,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,2-methylheptane,0.042,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,3-methylheptane,0.033,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,n-octane,0.064,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,ethylbenzene,0.061,btex,healthcare,100186.0399,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,m+p-xylene,0.238,btex,healthcare,100176.6036,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,styrene,0.02,other,healthcare,100006.7211,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,o-xylene,0.096,btex,healthcare,100186.0399,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,n-nonane,0.049,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,isopropylbenzene,0.013,btex,healthcare,49839.83692,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,n-propylbenzene,0.02,btex,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,3-ethyltoluene,0.049,btex,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,4-ethyltoluene,0.022,btex,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,"1,3,5-trimethylbenzene",0.032,btex,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,2-ethyltoluene,0.024,btex,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,"1,2,4-trimethylbenzene",0.072,btex,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,n-decane,0.041,straight chain,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,"1,2,3-trimethylbenzene",0.017,btex,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,"1,3-diethylbenzene",0.009,btex,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,"1,4-diethylbenzene",0.018,btex,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,C2HCl3,2.3,chlorinted,healthcare,99936.4439,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,C2Cl4,30.7,chlorinted,healthcare,99982.50905,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,acetonitrile,0,other,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,acetaldehyde,4.315,aldehyde,healthcare,199818.3882,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,acetone,5.536,ketone,healthcare,1010330.579,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,isopropanol,39.797,alcohol,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,methylethylketone,0.24,other,healthcare,200048.537,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,butanol,0.429,alcohol,healthcare,98961.14409,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,a-pinene,0.059,other,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,b-pinene,0.023,other,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,limonene,0.443,other,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,camphene,0.007,other,healthcare,0,summer,2023,Rocky Ford,81067
099,Radiant,Exam 1,lobby,01,methane,2.118,other,healthcare,0,summer,2023,Rocky Ford,81067
103,Karis,Second Floor Apt,apartment,02,ethane,77.937,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,ethene,3.047,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,propane,77.672,straight chain,assisted living,997959.1837,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,propene,0.469,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,i-butane,139.935,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,n-butane,158.971,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,ethyne,2.187,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,t-2-butene,0.049,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,1-butene,0.08,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,c-2-butene,0.042,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,cyclopentane,0.208,aromatic,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,i-pentane,2.104,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,n-pentane,1.269,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,t-2-pentene,0.001,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,1-pentene,0.022,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,cis-2-pentene,0.015,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,n-hexane,0.36,straight chain,assisted living,510675.3307,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,isoprene,3.234,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,"2,4 dimethylpentane",0.05,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,n-heptane,0.194,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,benzene,0.278,btex,assisted living,998.5341186,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,cyclohexane,0.174,aromatic,assisted living,305043.9639,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,"2,3-dimethylpentane",0.127,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,2-methylhexane,0.063,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,3-methylhexane,0.125,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,"2,2,4-trimethylpentane",0.065,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,methylcyclohexane,0.132,aromatic,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,"2,3,4-trimethylpentane",0.055,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,toluene,0.815,btex,assisted living,200079.2273,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,2-methylheptane,0.068,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,3-methylheptane,0.042,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,n-octane,0.144,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,ethylbenzene,0.089,btex,assisted living,100186.0399,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,m+p-xylene,0.359,btex,assisted living,100176.6036,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,styrene,0.029,other,assisted living,100006.7211,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,o-xylene,0.117,btex,assisted living,100186.0399,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,n-nonane,0.104,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,isopropylbenzene,0.018,btex,assisted living,49839.83692,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,n-propylbenzene,0.025,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,3-ethyltoluene,0.088,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,4-ethyltoluene,0.02,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,"1,3,5-trimethylbenzene",0.041,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,2-ethyltoluene,0.029,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,"1,2,4-trimethylbenzene",0.121,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,n-decane,0.09,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,"1,2,3-trimethylbenzene",0.033,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,"1,3-diethylbenzene",0.008,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,"1,4-diethylbenzene",0.017,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,C2HCl3,18.3,chlorinted,assisted living,99936.4439,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,C2Cl4,26,chlorinted,assisted living,99982.50905,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,acetonitrile,0.849,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,acetaldehyde,21.76,aldehyde,assisted living,199818.3882,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,acetone,17.647,ketone,assisted living,1010330.579,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,isopropanol,23.803,alcohol,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,methylethylketone,0.698,other,assisted living,200048.537,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,butanol,0.912,alcohol,assisted living,98961.14409,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,a-pinene,0.132,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,b-pinene,0.059,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,limonene,0.516,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,camphene,0.025,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Second Floor Apt,apartment,02,methane,2.682,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,ethane,254.809,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,ethene,3.197,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,propane,35.708,straight chain,assisted living,997959.1837,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,propene,0.506,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,i-butane,27.83,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,n-butane,6.625,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,ethyne,2.3,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,t-2-butene,0.034,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,1-butene,0.077,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,c-2-butene,0.036,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,cyclopentane,0.203,aromatic,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,i-pentane,1.491,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,n-pentane,1.159,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,t-2-pentene,0.017,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,1-pentene,0.017,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,cis-2-pentene,0.009,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,n-hexane,0.419,straight chain,assisted living,510675.3307,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,isoprene,0.27,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,"2,4 dimethylpentane",0.046,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,n-heptane,0.168,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,benzene,0.254,btex,assisted living,998.5341186,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,cyclohexane,0.155,aromatic,assisted living,305043.9639,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,"2,3-dimethylpentane",0.122,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,2-methylhexane,0.078,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,3-methylhexane,0.104,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,"2,2,4-trimethylpentane",0.081,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,methylcyclohexane,0.114,aromatic,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,"2,3,4-trimethylpentane",0.021,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,toluene,0.753,btex,assisted living,200079.2273,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,2-methylheptane,0.05,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,3-methylheptane,0.035,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,n-octane,0.143,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,ethylbenzene,0.113,btex,assisted living,100186.0399,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,m+p-xylene,0.387,btex,assisted living,100176.6036,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,styrene,0.029,other,assisted living,100006.7211,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,o-xylene,0.132,btex,assisted living,100186.0399,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,n-nonane,0.079,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,isopropylbenzene,0.014,btex,assisted living,49839.83692,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,n-propylbenzene,0.024,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,3-ethyltoluene,0.081,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,4-ethyltoluene,0.043,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,"1,3,5-trimethylbenzene",0.039,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,2-ethyltoluene,0.036,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,"1,2,4-trimethylbenzene",0.112,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,n-decane,0.077,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,"1,2,3-trimethylbenzene",0.042,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,"1,3-diethylbenzene",0.014,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,"1,4-diethylbenzene",0.03,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,C2HCl3,9.3,chlorinted,assisted living,99936.4439,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,C2Cl4,31.7,chlorinted,assisted living,99982.50905,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,acetonitrile,0.768,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,acetaldehyde,3.901,aldehyde,assisted living,199818.3882,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,acetone,7.269,ketone,assisted living,1010330.579,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,isopropanol,6.064,alcohol,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,methylethylketone,0.395,other,assisted living,200048.537,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,butanol,0.565,alcohol,assisted living,98961.14409,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,a-pinene,0.171,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,b-pinene,0.035,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,limonene,0.707,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,camphene,0.024,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Kitchen,kitchen/dining,01,methane,4.157,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,ethane,14.662,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,ethene,2.173,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,propane,4.259,straight chain,assisted living,997959.1837,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,propene,0.346,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,i-butane,0.951,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,n-butane,2.185,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,ethyne,1.368,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,t-2-butene,0.027,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,1-butene,0.052,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,c-2-butene,0.031,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,cyclopentane,0.062,aromatic,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,i-pentane,0.941,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,n-pentane,0.712,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,t-2-pentene,0.004,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,1-pentene,0.012,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,cis-2-pentene,0.005,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,n-hexane,0.297,straight chain,assisted living,510675.3307,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,isoprene,0.019,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,"2,4 dimethylpentane",0.031,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,n-heptane,0.092,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,benzene,0.211,btex,assisted living,998.5341186,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,cyclohexane,0.08,aromatic,assisted living,305043.9639,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,"2,3-dimethylpentane",0.09,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,2-methylhexane,0.052,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,3-methylhexane,0.072,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,"2,2,4-trimethylpentane",0.048,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,methylcyclohexane,0.061,aromatic,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,"2,3,4-trimethylpentane",0.01,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,toluene,0.482,btex,assisted living,200079.2273,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,2-methylheptane,0.035,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,3-methylheptane,0.029,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,n-octane,0.067,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,ethylbenzene,0.065,btex,assisted living,100186.0399,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,m+p-xylene,0.244,btex,assisted living,100176.6036,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,styrene,0.024,other,assisted living,100006.7211,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,o-xylene,0.088,btex,assisted living,100186.0399,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,n-nonane,0.048,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,isopropylbenzene,0.009,btex,assisted living,49839.83692,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,n-propylbenzene,0.016,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,3-ethyltoluene,0.048,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,4-ethyltoluene,0.017,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,"1,3,5-trimethylbenzene",0.019,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,2-ethyltoluene,0.013,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,"1,2,4-trimethylbenzene",0.048,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,n-decane,0.04,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,"1,2,3-trimethylbenzene",0.017,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,"1,3-diethylbenzene",0.006,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,"1,4-diethylbenzene",0.012,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,C2HCl3,2.9,chlorinted,assisted living,99936.4439,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,C2Cl4,24.6,chlorinted,assisted living,99982.50905,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,acetonitrile,0.636,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,acetaldehyde,1.828,aldehyde,assisted living,199818.3882,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,acetone,3.025,ketone,assisted living,1010330.579,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,isopropanol,1.037,alcohol,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,methylethylketone,0.249,other,assisted living,200048.537,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,butanol,0.137,alcohol,assisted living,98961.14409,fall,2023,Denver,80206
